tc_d,tc,m,w,a,b,c,c1,c2,t1_d,t2_d,t1,t2,O,D,p2,best_cost
2024-12-28,739247.2168938955,0.7500341051531976,7.268513814570582,0.3446580079602235,0.001414322651617017,0.0036552739436885944,0.003222539791741724,0.001725185466565834,2024-07-15,2024-11-08,739081.0,739197.0,1.3846463548047547,0.03992674977960695,0.3831696903047473,1.238554928893051
2024-12-31,739250.9238519369,0.21250784473223222,5.866149582129861,-0.25046825719333515,0.2370694538204711,0.04747663991144785,0.04374077134394353,0.01846012620536845,2024-07-20,2024-11-08,739086.0,739197.0,1.0437115255181768,0.1808912075965569,0.3831696903047473,1.157592541337299
2024-11-10,739199.8962277245,0.1664348727730476,7.480425876243319,0.5091472765204724,-0.08180792671557022,-0.03443398179463559,-0.016763856119323597,-0.030077769701956157,2024-07-25,2024-11-08,739091.0,739197.0,4.318096749461585,0.052859876645580346,0.3831696903047473,1.1920921502600137
2024-11-27,739216.0775239167,0.15737043468317016,14.700133972719724,0.838313961777363,-0.25511999367659355,-0.043778257954029794,-0.006080038299547118,-0.04335399639901277,2024-07-30,2024-11-08,739096.0,739197.0,4.30398872190507,0.06238610490468982,0.3831696903047473,0.9190360198657355
2024-12-07,739226.5242184004,0.5734585416788579,9.497711940978839,0.4998250728299227,-0.01212235405336232,-0.002570177824169988,-0.002314764904306306,-0.0011169948458462076,2024-08-04,2024-11-08,739101.0,739197.0,2.187731571636133,0.2847782549082288,0.3831696903047473,1.16841864667957
2024-12-23,739242.4998810145,0.10782034556022184,13.715387111831792,1.0058705780800825,-0.39455776543485765,0.0367857363899028,0.03011420175943197,-0.021126411293441276,2024-08-09,2024-11-08,739106.0,739197.0,2.398133430638279,0.08431867832459398,0.3831696903047473,0.9506535927658905
2024-11-12,739201.3036486725,0.5406035943912034,14.421831632807654,0.4392536587411903,-0.010437044283208012,0.0067722437006387855,0.006662133413825004,0.0012162496114030655,2024-08-14,2024-11-08,739111.0,739197.0,6.986255923614052,0.05777014479639486,0.3831696903047473,0.9671621165442265
2024-12-09,739228.4252380348,0.6305338662552679,5.354816303379566,0.3185065806809131,0.004849927468298725,-0.006292231482320841,-0.006163441837560405,0.0012665550687275863,2024-08-19,2024-11-08,739116.0,739197.0,1.0863378197903144,0.09075998032444361,0.3831696903047473,0.7551392114812822
2024-12-02,739221.0894173804,0.11743378952741404,5.149463373046646,0.3633391993980677,0.015052002083133632,0.05244249576649945,0.0018064302233756888,0.052411374453141354,2024-08-24,2024-11-08,739121.0,739197.0,1.1672958337047379,0.006545487834970681,0.3831696903047473,0.7456117220259691
2024-11-14,739203.9047009049,0.62181654684159,10.032413714383011,0.35525009426379656,0.0034879984151660495,-0.01290196341137639,-0.0038947712774348863,0.012300057583806805,2024-08-29,2024-11-08,739126.0,739197.0,3.869277238167242,0.016756268639878905,0.3831696903047473,0.34440823221276884
2024-12-09,739228.1000497297,0.5781676541696471,7.772445358954075,0.36123312283791303,0.002554780757389789,0.006082597691376162,0.004324052265566322,0.00427791616091122,2024-09-03,2024-11-08,739131.0,739197.0,1.4083909631677052,0.03124357037402113,0.3831696903047473,0.7460218906132647
2024-11-13,739202.9834290637,0.133032709813276,7.259149264882387,0.1493033750042298,0.15338191896126224,-0.024791429783514694,-0.024649205947454223,-0.002651723377527686,2024-09-08,2024-11-08,739136.0,739197.0,2.7906422709131267,0.1133823106991804,0.3831696903047473,0.5986887573027045
2024-12-05,739224.6889504144,0.43526981364745854,6.7235373628144774,0.07743009276350205,0.05957890628157306,0.006342405383112421,0.002749205902155297,0.005715590341450993,2024-09-13,2024-11-08,739141.0,739197.0,1.1835918080424668,0.6081339597679168,0.3831696903047473,0.4614177283198484
2024-11-15,739204.8875665176,0.2701300617033258,14.912365461612078,0.03169018063697257,0.1517560220015828,-0.014947025019614518,-0.00906383597070751,0.011885303295797338,2024-09-18,2024-11-08,739146.0,739197.0,4.7712995560235525,0.1839151694419182,0.3831696903047473,0.32079695538061165
2024-11-11,739200.1293937269,0.770564275979825,10.291326153526391,0.3073539091213079,0.007777799165074984,-0.005040251722728327,-0.00237032608814641,0.004448111022031531,2024-09-23,2024-11-08,739151.0,739197.0,4.510193762264594,0.11554257094424919,0.3831696903047473,0.23448058057066307
2024-11-22,739211.1784248032,0.7380446903416248,10.869825857535409,0.23969376441113135,0.012195878946277642,0.005137402368639899,0.0024714382418507216,0.0045038756770169235,2024-09-28,2024-11-08,739156.0,739197.0,2.3507932023977394,0.16118684590575863,0.3831696903047473,0.2135143232006877
2024-11-25,739214.614480566,0.06754592655444071,9.266447627618437,-2.143345975175941,1.9951323205050713,-0.06387496332607151,-0.01625565764997899,0.06177187494542851,2024-10-03,2024-11-08,739161.0,739197.0,1.6415977877308912,0.22768107236432197,0.3831696903047473,0.14466763345339362
2024-11-14,739203.0200075742,0.830771418920436,8.491227358233562,0.2553752631671567,0.010795209320468348,-0.00572509533686609,-0.005294010846872655,0.0021794875015472143,2024-10-08,2024-11-08,739166.0,739197.0,2.4546802033977375,0.18448430401028845,0.3831696903047473,0.12354941941902438
